20150601,2140,Mon,109564,109591,109509,109536,24,18,4,-30,109537,109526,-11,-15,24.96,49.9199,0,-1,-1
20150601,2145,Mon,109533,109575,109451,109477,-31,-16,-58,-59,109497,109501,4,-3,44.8182,89.6363,0,-1,-1
20150601,2150,Mon,109477,109506,109455,109473,-56,-69,4,-4,109481,109487,6,3,29.9833,59.9667,0,-1,-1
20150601,2155,Mon,109474,109512,109418,109447,-3,6,-37,-26,109458,109467,9,7,13.3666,26.7333,0,-1,-1
20150601,2200,Mon,109450,109503,109438,109471,-24,-9,20,24,109466,109469,3,4,12.9615,25.923,0,-1,-1
20150601,2205,Mon,109471,109595,109460,109595,21,92,22,124,109552,109532,-20,-12,70.51,141.0201,0,-1,-1
20150601,2210,Mon,109605,109676,109602,109621,134,81,142,26,109598,109576,-22,-19,66.8606,133.7211,0,-1,-1
20150601,2215,Mon,109621,109634,109553,109595,16,-42,-49,-26,109596,109585,-11,-14,22.3308,44.6617,0,-1,-1
20150601,2220,Mon,109594,109694,109560,109687,-27,60,7,92,109656,109636,-20,-18,38.7599,77.5199,0,-1,-1
20150601,2225,Mon,109685,109720,109659,109690,91,26,99,3,109678,109663,-15,-16,44.456,88.9119,0,-1,-1
20150601,2230,Mon,109690,109786,109665,109713,5,66,6,23,109701,109688,-13,-14,14.4914,28.9828,0,-1,-1
20150601,2235,Mon,109713,109765,109704,109705,23,-21,39,-8,109703,109696,-7,-10,11.6333,23.2666,0,-1,-1
20150601,2240,Mon,109706,109744,109670,109715,-7,-21,-34,10,109711,109705,-6,-8,7.3937,14.7874,0,-1,-1
20150601,2245,Mon,109720,109724,109652,109679,14,-20,-18,-36,109689,109692,3,-1,17.0,34.0,0,-1,-1
20150601,2250,Mon,109679,109711,109660,109674,-41,-13,8,-5,109679,109683,4,2,19.3305,38.6609,0,-1,-1
20150601,2255,Mon,109674,109725,109643,109687,-5,14,-17,13,109684,109685,1,1,7.3258,14.6515,0,-1,-1
20150601,2300,Mon,109609,109648,109285,109333,-65,-77,-358,-354,109450,109509,59,39,173.0944,346.1888,0,-1,-1
20150601,2305,Mon,109346,109396,109252,109330,-263,-252,-33,-3,109370,109419,49,45,170.4318,340.8636,0,-1,-1
20150601,2310,Mon,109337,109344,109132,109134,-9,-52,-120,-196,109212,109276,64,57,93.6821,187.3642,0,-1,-1
20150601,2315,Mon,109135,109204,109105,109196,-202,-140,-27,62,109201,109236,35,42,83.3467,166.6933,0,-1,-1
20150601,2320,Mon,109195,109220,109141,109141,60,16,36,-55,109161,109188,27,32,41.5893,83.1785,0,-1,-1
20150601,2325,Mon,109141,109148,109002,109014,-54,-72,-139,-127,109063,109101,38,36,77.876,155.7519,0,-1,-1
20150601,2330,Mon,109014,109097,108989,109083,-127,-51,-13,69,109076,109092,16,22,53.4353,106.8706,0,-1,-1
20150601,2335,Mon,109085,109133,109051,109073,71,36,62,-10,109074,109082,8,12,39.6064,79.2128,0,-1,-1
20150601,2340,Mon,109075,109080,108983,109041,-10,-53,-68,-32,109052,109061,9,10,18.5113,37.0225,0,-1,-1
20150601,2345,Mon,109041,109117,109039,109108,-34,37,56,67,109089,109084,-5,0,29.1319,58.2638,0,-1,-1
20150601,2350,Mon,109106,109106,109074,109087,65,-11,35,-21,109087,109085,-2,-2,28.688,57.376,0,-1,-1
20150601,2355,Mon,109085,109109,108952,108961,-21,3,-122,-126,109003,109023,20,12,71.0985,142.197,0,-1,-1
20150602,0000,Tue,108961,108984,108870,108914,-124,-125,-82,-47,108943,108968,25,20,75.5557,151.1114,0,-1,-1
20150602,0005,Tue,108914,108939,108876,108896,-47,-45,6,-18,108911,108932,21,20,28.6415,57.2829,0,-1,-1
20150602,0010,Tue,108896,108957,108870,108935,-18,18,-6,39,108927,108933,6,10,24.0416,48.0833,0,-1,-1
20150602,0015,Tue,108933,108968,108891,108950,37,11,21,15,108942,108941,-1,2,26.7208,53.4416,0,-1,-1
20150602,0020,Tue,108948,108967,108925,108931,15,-1,34,-19,108934,108936,2,2,8.6023,17.2047,0,-1,-1
20150602,0025,Tue,108930,108958,108884,108940,-18,-9,-41,9,108938,108938,0,0,8.1035,16.207,0,-1,-1
20150602,0030,Tue,108942,109110,108934,109076,12,152,50,136,109030,109007,-23,-16,70.7719,141.5439,0,-1,-1
20150602,0035,Tue,109076,109078,109034,109050,134,-32,100,-26,109043,109028,-15,-16,59.2509,118.5018,0,-1,-1
20150602,0040,Tue,109050,109088,109043,109047,-26,10,9,-3,109045,109037,-8,-11,24.4268,48.8535,0,-1,-1
20150602,0045,Tue,109046,109161,109045,109152,-4,73,2,105,109116,109094,-22,-19,50.03,100.06,0,-1,-1
20150602,0050,Tue,109153,109155,109104,109143,107,-6,59,-9,109134,109118,-16,-17,47.6865,95.373,0,-1,-1
20150602,0055,Tue,109143,109143,109098,109120,-10,-12,-6,-23,109124,109119,-5,-9,23.5655,47.131,0,-1,-1
20150602,0100,Tue,109120,109152,109090,109132,-23,9,-8,12,109129,109125,-4,-6,11.5181,23.0362,0,-1,-1
20150602,0105,Tue,109132,109154,109122,109140,12,2,32,8,109136,109132,-4,-5,8.3267,16.6533,0,-1,-1
20150602,0110,Tue,109140,109148,109082,109085,8,-6,-40,-55,109102,109108,6,2,26.6396,53.2791,0,-1,-1
20150602,0115,Tue,109084,109087,109046,109053,-56,-61,-36,-32,109069,109080,11,8,38.0964,76.1927,0,-1,-1
20150602,0120,Tue,109055,109076,109041,109050,-29,-11,-5,-3,109056,109065,9,8,16.0104,32.0208,0,-1,-1
20150602,0125,Tue,109049,109105,109042,109095,-6,29,1,45,109082,109080,-2,1,24.8596,49.7192,0,-1,-1
20150602,0130,Tue,109095,109128,109094,109107,46,23,52,12,109098,109093,-5,-3,26.1343,52.2685,0,-1,-1
20150602,0135,Tue,109107,109125,109084,109086,12,-3,-10,-21,109090,109089,-1,-2,11.0905,22.1811,0,-1,-1
20150602,0140,Tue,109091,109223,109090,109222,-16,98,6,136,109178,109155,-23,-16,62.0591,124.1182,0,-1,-1
20150602,0145,Tue,109218,109250,109214,109214,127,27,124,-8,109202,109184,-18,-18,63.1084,126.2167,0,-1,-1
